-3.854896474327049877e-02,-1.749140140471013016e-02,4.587452697856839179e-02
-3.833853823416427664e-02,-1.674800338247539253e-02,4.506742404024607213e-02
-3.812787102115369059e-02,-1.600887443648484065e-02,4.425374812059598706e-02
-3.791693402194991347e-02,-1.527395280348591011e-02,4.343372918261681481e-02
-3.770569006420737557e-02,-1.454316210323161954e-02,4.260765010583961176e-02
-3.749409929321786267e-02,-1.381642740526569345e-02,4.177578405567115849e-02
-3.728212085621483013e-02,-1.309367550411286683e-02,4.093839548813414664e-02
-3.706970704288658353e-02,-1.237482639633584111e-02,4.009576981710614996e-02
-3.685680807354379390e-02,-1.165979854795606840e-02,3.924819656009112534e-02
-3.664336951327950426e-02,-1.094850703909303405e-02,3.839597426735832930e-02
-3.642933358038559499e-02,-1.024086458997538508e-02,3.753940774563766652e-02
-3.621463816986214557e-02,-9.536781077244869606e-03,3.667880921732574045e-02
-3.599921792065682163e-02,-8.836163954306620882e-03,3.581449740577267310e-02
-3.578300273512673157e-02,-8.138917337185486850e-03,3.494679988268926257e-02
-3.556592142798487705e-02,-7.444945532527216456e-03,3.407604316523547144e-02
-3.534789821617445593e-02,-6.754149696317338081e-03,3.320256207263946185e-02
-3.512885250251583658e-02,-6.066427627947676600e-03,3.232670030289660351e-02
-3.490870245193187366e-02,-5.381677195300541873e-03,3.144880087787649964e-02
-3.468736489938373246e-02,-4.699796246458546288e-03,3.056920638942190946e-02
-3.446475218678071023e-02,-4.020679576278131211e-03,2.968826745468209141e-02
-3.424077425538150921e-02,-3.344221056636283856e-03,2.880633674127331539e-02
-3.401534044706086557e-02,-2.670315705044716114e-03,2.792376309908260745e-02
-3.378835680086109822e-02,-1.998856579950274680e-03,2.704090036760686475e-02
-3.355972655226944351e-02,-1.329735380942330273e-03,2.615810566387371389e-02
-3.332935508246565037e-02,-6.628476304324718970e-04,2.527572485959193177e-02
-3.309714341675885213e-02,1.914119643144454076e-06,2.439411161569037673e-02
-3.286299183182515848e-02,6.646565187300580539e-04,2.351361682147466714e-02
-3.262680058465323302e-02,1.325484809720023057e-03,2.263458692726338581e-02
-3.238847044371353373e-02,1.984502302988278098e-03,2.175736247747216828e-02
-3.214790045046861389e-02,2.641812530892716834e-03,2.088228410416900771e-02
-3.190499197262043618e-02,3.297515503935656220e-03,2.000968206836927291e-02
-3.165964916969930820e-02,3.951707286488614565e-03,1.913987507326015206e-02
-3.141177542186818217e-02,4.604483250736603715e-03,1.827317936561469527e-02
-3.116136090444866433e-02,5.255856641498569265e-03,1.740967870393351699e-02
-3.090854793853778371e-02,5.905699092276247772e-03,1.654905595752774808e-02
-3.065347065051428344e-02,6.553891309253366895e-03,1.569101848859087711e-02
-3.039626252371889839e-02,7.200316089111417905e-03,1.483527842563249835e-02
-3.013705580958028762e-02,7.844858797442811130e-03,1.398155403222498330e-02
-2.987598148709843041e-02,8.487407361655636626e-03,1.312956968929139545e-02
-2.961316910478438424e-02,9.127852223149927890e-03,1.227905578270790596e-02
-2.934874685994391316e-02,9.766086364449148155e-03,1.142974876672232798e-02
-2.908284170300012156e-02,1.040200535235001437e-02,1.058139126504450099e-02
-2.881557926709624878e-02,1.103550730885886899e-02,9.733732002741100897e-03
-2.854708386809567955e-02,1.166649291119167819e-02,8.886525806235634831e-03
-2.827747843974196679e-02,1.229486535919825305e-02,8.039533527427131232e-03
-2.800688351556673145e-02,1.292052986386991661e-02,7.192520852230724349e-03
-2.773541845102081224e-02,1.354339426134162049e-02,6.345259730821188951e-03
-2.746320143223722129e-02,1.416336901729448733e-02,5.497528387888108575e-03
-2.719034921429881041e-02,1.478036709546074259e-02,4.649111016334053076e-03
-2.691697712123826067e-02,1.539430395762371104e-02,3.799797777274581227e-03
-2.664319877055946334e-02,1.600509737353834894e-02,2.949384371592263677e-03
-2.636912495259486830e-02,1.661266664769091295e-02,2.097670297025206344e-03
-2.609486557553611016e-02,1.721693396136469295e-02,1.244461873231423026e-03
-2.582052911373484971e-02,1.781782399196912489e-02,3.895713837430143760e-04
-2.554622246644032077e-02,1.841526381556908912e-02,-4.671831437363315690e-04
-2.527205095779933366e-02,1.900918290688492079e-02,-1.325977937331300569e-03
-2.499811785170408598e-02,1.959951270151487346e-02,-2.186984433171208428e-03
-2.472452394589614785e-02,2.018618622967450343e-02,-3.050370072015333965e-03
-2.445136899028068495e-02,2.076913939601377629e-02,-3.916295515621099829e-03
-2.417875106513897934e-02,2.134831041854659203e-02,-4.784915867085345192e-03
-2.390676655861819627e-02,2.192363980833863732e-02,-5.656380715023682539e-03
-2.363551102368309856e-02,2.249507124382198187e-02,-6.530832272863116954e-03
-2.336507448983555016e-02,2.306254678752440654e-02,-7.408415558550061029e-03
-2.309554892935169329e-02,2.362601450358145158e-02,-8.289262183038530879e-03
-2.282702308348349626e-02,2.418542317911067177e-02,-9.173501584207936072e-03
-2.255958396586492040e-02,2.474072385807855184e-02,-1.006125776250300571e-02
-2.229331684527516635e-02,2.529186982371457032e-02,-1.095264931836003978e-02
-2.202830518404827118e-02,2.583881653008678406e-02,-1.184778959742818771e-02
-2.176462990623382124e-02,2.638152076543498828e-02,-1.274678846472903845e-02
-2.150237024334877151e-02,2.691994162374639066e-02,-1.364975024471984030e-02
-2.124160370270736925e-02,2.745404047062606143e-02,-1.455677379379783851e-02
-2.098240585017222340e-02,2.798378069645603150e-02,-1.546795302382591650e-02
-2.072485028490230266e-02,2.850912768962214627e-02,-1.638337695903883257e-02
-2.046900861410090242e-02,2.903004880974095411e-02,-1.730312979294942877e-02
-2.021495042776362203e-02,2.954651336088658098e-02,-1.822729094525491270e-02
-1.996274338460130721e-02,3.005849257988284923e-02,-1.915593510662376431e-02
-1.971245344596633808e-02,3.056595964465131515e-02,-2.008913226734887134e-02
-1.946414430083886690e-02,3.106888957294013862e-02,-2.102694783418352850e-02
-1.921787754897224740e-02,3.156725922379081256e-02,-2.196944266453015188e-02
-1.897371270453012196e-02,3.206104727467975340e-02,-2.291667312019729161e-02
-1.873170717493054596e-02,3.255023419530029410e-02,-2.386869112385933689e-02
-1.849191623969010517e-02,3.303480222134455579e-02,-2.482554421551621746e-02
-1.825439302947958614e-02,3.351473532838731423e-02,-2.578727560876655639e-02
-1.801918946573451835e-02,3.399001966840160815e-02,-2.675392339989500143e-02
-1.778635582228283232e-02,3.446064334259683198e-02,-2.772552099230663619e-02
-1.755593968355167317e-02,3.492659588363133255e-02,-2.870209805316362162e-02
-1.732798659217570439e-02,3.538786855149111954e-02,-2.968367998001140637e-02
-1.710254004207154704e-02,3.584445431412550120e-02,-3.067028794468759298e-02
-1.687964147151228139e-02,3.629634782808280336e-02,-3.166193893723083519e-02
-1.665933025620188954e-02,3.674354541914609529e-02,-3.265864580978977000e-02
-1.644164377258002310e-02,3.718604503594139660e-02,-3.366041740605728305e-02
-1.622661815784680675e-02,3.762384593542014016e-02,-3.466725953916109659e-02
-1.601428728281270239e-02,3.805694905611821388e-02,-3.567917379315708321e-02
-1.580468286662087274e-02,3.848535695197671802e-02,-3.669615771507924590e-02
-1.559783465050820946e-02,3.890907370344216104e-02,-3.771820507888624940e-02
-1.539377039949966705e-02,3.932810489478492932e-02,-3.874530593986744847e-02
-1.519251590410259506e-02,3.974245759141768752e-02,-3.977744668904891617e-02
-1.499409498200109103e-02,4.015214031721382748e-02,-4.081461010759952074e-02
-1.479852980051264699e-02,4.055716286397501036e-02,-4.185677588708266311e-02
-1.460584138312143176e-02,4.095753600457383709e-02,-4.290392141704400114e-02
-1.441604834560036852e-02,4.135327213253011530e-02,-4.395602000141664994e-02
-1.422916742691530262e-02,4.174438496240052976e-02,-4.501304168150292717e-02
-1.404521353989660395e-02,4.213088948146786333e-02,-4.607495336151049697e-02
-1.386419978267145262e-02,4.251280192196370267e-02,-4.714171887710088410e-02
-1.368613745009610895e-02,4.289013973329112300e-02,-4.821329906393802267e-02
-1.351103639014628564e-02,4.326292139340526949e-02,-4.928965226863806642e-02
-1.333890420862552002e-02,4.363116675718364812e-02,-5.037073338271196021e-02
-1.316974851388623587e-02,4.399489598734310225e-02,-5.145649677525860471e-02
-1.300357418454450333e-02,4.435413080596356528e-02,-5.254689284275489841e-02
-1.284038450938674962e-02,4.470889394054195637e-02,-5.364186952484834014e-02
-1.268018120218357588e-02,4.505920909463814045e-02,-5.474137237724235883e-02
-1.252296441781427204e-02,4.540510091790980751e-02,-5.584534464626250000e-02
-1.236873276970200559e-02,4.574659497553622278e-02,-5.695372734510356638e-02
-1.221748344164212859e-02,4.608371768599846263e-02,-5.806645941647622933e-02
-1.206921292035166571e-02,4.641649605174612281e-02,-5.918347846068790219e-02
-1.192391597643427913e-02,4.674495797364268401e-02,-6.030471987001569112e-02
-1.178158590613380755e-02,4.706913214490808517e-02,-6.143011711106775852e-02
-1.164221470440564288e-02,4.738904796778482115e-02,-6.255960194512207029e-02
-1.150579310503787103e-02,4.770473551435351622e-02,-6.369310452794910149e-02
-1.137231062279251380e-02,4.801622548650084921e-02,-6.483055351196115312e-02
-1.124175559756689091e-02,4.832354917503988573e-02,-6.597187615068823840e-02
-1.111411524057507628e-02,4.862673841798273444e-02,-6.711699840558070507e-02
-1.098937566114032913e-02,4.892582559518619811e-02,-6.826584495451112899e-02
-1.086752177011107191e-02,4.922084384015660424e-02,-6.941833861321544674e-02
-1.074853755284436128e-02,4.951182661201151969e-02,-7.057440148660315549e-02
-1.063240607221292711e-02,4.979880773947049227e-02,-7.173395484395862776e-02
-1.051910949572163259e-02,5.008182142559493288e-02,-7.289691910029302835e-02
-1.040862915071272092e-02,5.036090220635897063e-02,-7.406321392255063585e-02
-1.030094558144308350e-02,5.063608490863014122e-02,-7.523275833744558216e-02
-1.019603860803356549e-02,5.090740460755986685e-02,-7.640547084092938479e-02
-1.009388738729028942e-02,5.117489658338372771e-02,-7.758126950928892485e-02
-9.994470261005077016e-03,5.143859639957622937e-02,-7.876007178419103250e-02
-9.897763501498487229e-03,5.169854060871798690e-02,-7.994179257101136082e-02
-9.803743420863923752e-03,5.195476554559647075e-02,-8.112634747710667504e-02
-9.712385923680648056e-03,5.220730757491183482e-02,-8.231365214138339215e-02
-9.623666328257842253e-03,5.245620318671943144e-02,-8.350362197306582246e-02
-9.537559410396752313e-03,5.270148896578075171e-02,-8.469617222933654987e-02
-9.454039447673459953e-03,5.294320156109288272e-02,-8.589121809254181283e-02
-9.373080264242243317e-03,5.318137765559637076e-02,-8.708867474696209421e-02
-9.294655276159559387e-03,5.341605393606162211e-02,-8.828845745514751764e-02
-9.218737408724201471e-03,5.364726713524094193e-02,-8.949048144311096131e-02
-9.145298432767479460e-03,5.387505440044282334e-02,-9.069466092200322016e-02
-9.074310144782205684e-03,5.409945262823805112e-02,-9.190091084493892670e-02
-9.005744106818416514e-03,5.432049860756430620e-02,-9.310914652522962742e-02
-8.939571567031404792e-03,5.453822906196080511e-02,-9.431928352150706352e-02
-8.875763492600068430e-03,5.475268062923699386e-02,-9.553123768840275642e-02
-8.814290602424801682e-03,5.496388984173546793e-02,-9.674492522569294595e-02
-8.755123399604948162e-03,5.517189310718903505e-02,-9.796026272590856177e-02
-8.698232203695789588e-03,5.537672669017203175e-02,-9.917716722041071409e-02
-8.643587116568818285e-03,5.557842672120696242e-02,-1.003955561559130572e-01
-8.591157725630701666e-03,5.577702931377591378e-02,-1.016153470997441383e-01
-8.540913676221912471e-03,5.597257032640627628e-02,-1.028364583371748631e-01
-8.492824546577753056e-03,5.616508541046050934e-02,-1.040588087505870674e-01
-8.446859822919339580e-03,5.635461001748429816e-02,-1.052823178002510740e-01
-8.402988923038331656e-03,5.654117938722839909e-02,-1.065069055536385922e-01
-8.361181219310863388e-03,5.672482853640795075e-02,-1.077324927128408411e-01
-8.321406061140611612e-03,5.690559224819925072e-02,-1.089590006400918826e-01
-8.283632796831075923e-03,5.708350506247402562e-02,-1.101863513813969297e-01
-8.247830761780806236e-03,5.725860126717349091e-02,-1.114144676902545511e-01
-8.213969151486066531e-03,5.743091489181301190e-02,-1.126432730563687035e-01
-8.182017292668573166e-03,5.760047969687854402e-02,-1.138726917085181034e-01
